Date,Close,MA_short,MA_long,Signal,Action,Cash,Holdings,Equity
2024-12-04,357.93,355.48,340.16,BUY,HOLD,0.0,829.8567,297030.6
2024-12-05,369.49,359.61,342.78,BUY,HOLD,0.0,829.8567,306623.74
2024-12-06,389.22,372.21,347.98,BUY,HOLD,0.0,829.8567,322996.82
2024-12-09,389.79,382.83,352.59,BUY,HOLD,0.0,829.8567,323469.84
2024-12-10,400.99,393.33,356.74,BUY,HOLD,0.0,829.8567,332764.22
2024-12-11,424.77,405.18,361.99,BUY,HOLD,0.0,829.8567,352498.21
2024-12-12,418.1,414.62,367.06,BUY,HOLD,0.0,829.8567,346963.08
2024-12-13,436.23,426.37,373.5,BUY,HOLD,0.0,829.8567,362008.39
2024-12-16,463.02,439.12,380.86,BUY,HOLD,0.0,829.8567,384240.23
2024-12-17,479.86,459.7,390.28,BUY,HOLD,0.0,829.8567,398215.01
2024-12-18,440.13,461.0,397.07,BUY,HOLD,0.0,829.8567,365244.82
2024-12-19,436.17,452.05,403.96,BUY,HOLD,0.0,829.8567,361958.6
2024-12-20,421.06,432.45,409.02,BUY,HOLD,0.0,829.8567,349419.45
2024-12-23,430.6,429.28,413.92,BUY,HOLD,0.0,829.8567,357336.29
2024-12-24,462.28,437.98,421.31,BUY,HOLD,0.0,829.8567,383626.14
2024-12-26,454.13,449.0,427.72,BUY,HOLD,0.0,829.8567,376862.82
2024-12-27,431.66,449.36,431.87,BUY,HOLD,0.0,829.8567,358215.94
2024-12-30,417.41,434.4,433.75,HOLD,HOLD,0.0,829.8567,346390.48
2024-12-31,403.84,417.64,434.68,SELL,SELL,334794.19,0.0,334794.19
2025-01-02,379.28,400.18,433.24,SELL,HOLD,334794.19,0.0,334794.19
2025-01-03,410.44,397.85,432.28,SELL,HOLD,334794.19,0.0,334794.19
2025-01-06,411.05,400.26,431.81,SELL,HOLD,334794.19,0.0,334794.19
2025-01-07,394.36,405.28,429.02,SELL,HOLD,334794.19,0.0,334794.19
2025-01-08,394.94,400.12,424.48,SELL,HOLD,334794.19,0.0,334794.19
2025-01-10,394.74,394.68,418.81,SELL,HOLD,334794.19,0.0,334794.19
2025-01-13,403.31,397.66,416.35,SELL,HOLD,334794.19,0.0,334794.19
2025-01-14,396.36,398.14,413.7,SELL,HOLD,334794.19,0.0,334794.19
2025-01-15,428.22,409.3,414.17,SELL,HOLD,334794.19,0.0,334794.19
2025-01-16,413.82,412.8,413.06,HOLD,HOLD,334794.19,0.0,334794.19
2025-01-17,426.5,422.85,410.67,BUY,BUY,0.0,784.1955,334459.4
2025-01-21,424.07,421.46,408.67,BUY,HOLD,0.0,784.1955,332553.81
2025-01-22,415.11,421.89,407.56,BUY,HOLD,0.0,784.1955,325527.4
2025-01-23,412.38,417.19,407.23,BUY,HOLD,0.0,784.1955,323386.56
2025-01-24,406.58,411.36,407.41,BUY,HOLD,0.0,784.1955,318838.21
2025-01-27,397.15,405.37,408.6,SELL,SELL,311131.81,0.0,311131.81
2025-01-28,398.09,400.61,407.78,SELL,HOLD,311131.81,0.0,311131.81
2025-01-29,389.1,394.78,406.32,SELL,HOLD,311131.81,0.0,311131.81
2025-01-30,400.28,395.82,406.71,SELL,HOLD,311131.81,0.0,311131.81
2025-01-31,404.6,397.99,407.35,SELL,HOLD,311131.81,0.0,311131.81
2025-02-03,383.68,396.19,406.62,SELL,HOLD,311131.81,0.0,311131.81
2025-02-04,392.21,393.5,405.88,SELL,HOLD,311131.81,0.0,311131.81
2025-02-05,378.17,384.69,404.66,SELL,HOLD,311131.81,0.0,311131.81
2025-02-06,374.32,381.57,401.07,SELL,HOLD,311131.81,0.0,311131.81
2025-02-07,361.62,371.37,397.59,SELL,HOLD,311131.81,0.0,311131.81
2025-02-10,350.73,362.22,392.54,SELL,HOLD,311131.81,0.0,311131.81
