Date,Close,MA_short,MA_long,Signal,Action,Cash,Holdings,Equity
2025-04-29,159.61,118.84,109.8,BUY,HOLD,0.0,1092.6199,174389.32
2025-04-30,158.25,120.68,111.14,BUY,HOLD,0.0,1092.6199,172908.49
2025-05-01,160.74,122.5,112.57,BUY,HOLD,0.0,1092.6199,175630.62
2025-05-02,163.46,124.32,114.09,BUY,HOLD,0.0,1092.6199,178603.16
2025-05-05,163.64,126.08,115.67,BUY,HOLD,0.0,1092.6199,178799.14
2025-05-06,162.67,127.84,117.31,BUY,HOLD,0.0,1092.6199,177732.08
2025-05-07,150.86,129.54,118.99,BUY,HOLD,0.0,1092.6199,164829.26
2025-05-08,153.75,131.22,120.69,BUY,HOLD,0.0,1092.6199,167986.9
2025-05-09,152.22,132.87,122.42,BUY,HOLD,0.0,1092.6199,166320.99
2025-05-12,157.91,134.49,124.14,BUY,HOLD,0.0,1092.6199,172538.3
2025-05-13,158.98,136.01,125.85,BUY,HOLD,0.0,1092.6199,173703.34
2025-05-14,164.8,137.45,127.54,BUY,HOLD,0.0,1092.6199,180062.18
2025-05-15,163.39,138.81,129.2,BUY,HOLD,0.0,1092.6199,178526.94
2025-05-16,165.62,140.11,130.82,BUY,HOLD,0.0,1092.6199,180955.04
2025-05-19,165.96,141.34,132.4,BUY,HOLD,0.0,1092.6199,181336.13
2025-05-20,163.41,142.46,133.92,BUY,HOLD,0.0,1092.6199,178548.71
2025-05-21,167.98,143.47,135.38,BUY,HOLD,0.0,1092.6199,183535.61
2025-05-22,170.28,144.34,136.77,BUY,HOLD,0.0,1092.6199,186050.84
2025-05-23,167.89,145.05,138.07,BUY,HOLD,0.0,1092.6199,183437.61
2025-05-27,172.3,145.61,139.29,BUY,HOLD,0.0,1092.6199,188261.2
2025-05-28,171.76,145.99,140.4,BUY,HOLD,0.0,1092.6199,187673.23
2025-05-29,171.27,146.17,141.4,BUY,HOLD,0.0,1092.6199,187128.8
2025-05-30,171.15,146.14,142.27,BUY,HOLD,0.0,1092.6199,186998.16
2025-06-02,168.45,145.9,143.0,BUY,HOLD,0.0,1092.6199,184047.35
2025-06-03,165.61,145.43,143.59,BUY,HOLD,0.0,1092.6199,180944.17
2025-06-04,167.47,144.68,144.0,BUY,HOLD,0.0,1092.6199,182980.31
2025-06-05,167.63,143.71,144.26,SELL,SELL,182971.36,0.0,182971.36
2025-06-06,173.08,142.47,144.32,SELL,HOLD,182971.36,0.0,182971.36
2025-06-09,175.69,141.03,144.19,SELL,HOLD,182971.36,0.0,182971.36
2025-06-10,178.2,139.35,143.86,SELL,HOLD,182971.36,0.0,182971.36
2025-06-11,176.95,137.49,143.32,SELL,HOLD,182971.36,0.0,182971.36
2025-06-12,175.3,135.44,142.58,SELL,HOLD,182971.36,0.0,182971.36
2025-06-13,174.28,133.25,141.64,SELL,HOLD,182971.36,0.0,182971.36
2025-06-16,176.37,130.92,140.5,SELL,HOLD,182971.36,0.0,182971.36
2025-06-17,175.55,128.56,139.17,SELL,HOLD,182971.36,0.0,182971.36
2025-06-18,172.93,126.11,137.67,SELL,HOLD,182971.36,0.0,182971.36
2025-06-20,166.27,123.69,136.0,SELL,HOLD,182971.36,0.0,182971.36
2025-06-23,164.82,121.27,134.2,SELL,HOLD,182971.36,0.0,182971.36
2025-06-24,166.39,118.93,132.27,SELL,HOLD,182971.36,0.0,182971.36
2025-06-25,170.3,116.66,130.25,SELL,HOLD,182971.36,0.0,182971.36
2025-06-26,173.15,114.53,128.17,SELL,HOLD,182971.36,0.0,182971.36
2025-06-27,178.13,112.58,126.05,SELL,HOLD,182971.36,0.0,182971.36
2025-06-30,175.83,110.84,123.92,SELL,HOLD,182971.36,0.0,182971.36
2025-07-01,175.44,109.3,121.82,SELL,HOLD,182971.36,0.0,182971.36
2025-07-02,178.24,108.03,119.78,SELL,HOLD,182971.36,0.0,182971.36
2025-07-03,179.13,106.95,117.81,SELL,HOLD,182971.36,0.0,182971.36
2025-07-07,176.39,106.17,115.97,SELL,HOLD,182971.36,0.0,182971.36
2025-07-08,173.97,105.59,114.25,SELL,HOLD,182971.36,0.0,182971.36
2025-07-09,176.22,105.3,112.69,SELL,HOLD,182971.36,0.0,182971.36
2025-07-10,177.22,105.23,111.3,SELL,HOLD,182971.36,0.0,182971.36
2025-07-11,179.78,105.38,110.1,SELL,HOLD,182971.36,0.0,182971.36
2025-07-14,181.15,105.76,109.1,SELL,HOLD,182971.36,0.0,182971.36
2025-07-15,181.59,106.29,108.3,SELL,HOLD,182971.36,0.0,182971.36
2025-07-16,182.56,106.95,107.71,SELL,HOLD,182971.36,0.0,182971.36
2025-07-17,183.17,107.71,107.31,BUY,BUY,0.0,997.9323,182788.39
2025-07-18,184.64,108.57,107.11,BUY,HOLD,0.0,997.9323,184261.99
2025-07-21,189.67,109.51,107.09,BUY,HOLD,0.0,997.9323,189280.26
2025-07-22,190.91,110.45,107.24,BUY,HOLD,0.0,997.9323,190514.92
2025-07-23,189.8,111.37,107.53,BUY,HOLD,0.0,997.9323,189409.7
2025-07-24,191.74,112.26,107.94,BUY,HOLD,0.0,997.9323,191341.35
2025-07-25,192.75,113.09,108.46,BUY,HOLD,0.0,997.9323,192346.97
2025-07-28,192.15,113.87,109.07,BUY,HOLD,0.0,997.9323,191749.57
2025-07-29,195.31,114.53,109.72,BUY,HOLD,0.0,997.9323,194905.89
2025-07-30,196.09,115.13,110.43,BUY,HOLD,0.0,997.9323,195682.54
2025-07-31,191.47,115.63,111.15,BUY,HOLD,0.0,997.9323,191072.5
2025-08-01,188.7,116.07,111.86,BUY,HOLD,0.0,997.9323,188314.46
2025-08-04,194.6,116.4,112.56,BUY,HOLD,0.0,997.9323,194198.95
2025-08-05,194.23,116.71,113.23,BUY,HOLD,0.0,997.9323,193830.56
