Date,Close,MA_short,MA_long,Signal,Action,Cash,Holdings,Equity
2023-12-06,239.37,240.07,194.92,BUY,HOLD,0.0,1233.1074,295168.9
2023-12-07,242.64,246.65,202.41,BUY,HOLD,0.0,1233.1074,299201.17
2023-12-08,243.84,253.03,209.82,BUY,HOLD,0.0,1233.1074,300680.89
2023-12-11,239.74,259.09,217.1,BUY,HOLD,0.0,1233.1074,295625.16
2023-12-12,237.01,264.86,224.21,BUY,HOLD,0.0,1233.1074,292258.77
2023-12-13,239.29,270.21,231.12,BUY,HOLD,0.0,1233.1074,295070.25
2023-12-14,251.05,275.19,237.78,BUY,HOLD,0.0,1233.1074,309571.61
2023-12-15,253.5,279.66,244.18,BUY,HOLD,0.0,1233.1074,312592.71
2023-12-18,252.08,283.63,250.28,BUY,HOLD,0.0,1233.1074,310841.7
2023-12-19,257.22,286.95,256.02,BUY,HOLD,0.0,1233.1074,317179.88
2023-12-20,247.14,289.66,261.39,BUY,HOLD,0.0,1233.1074,304750.15
2023-12-21,254.5,291.62,266.34,BUY,HOLD,0.0,1233.1074,313825.82
2023-12-22,252.54,292.81,270.82,BUY,HOLD,0.0,1233.1074,311408.92
2023-12-26,256.61,293.03,274.77,BUY,HOLD,0.0,1233.1074,316427.66
2023-12-27,261.44,292.33,278.16,BUY,HOLD,0.0,1233.1074,322383.59
2023-12-28,253.18,290.67,280.94,BUY,HOLD,0.0,1233.1074,312198.11
2023-12-29,248.48,288.09,283.06,BUY,HOLD,0.0,1233.1074,306402.51
2024-01-02,248.42,284.52,284.46,HOLD,HOLD,0.0,1233.1074,306328.53
2024-01-03,238.45,279.98,285.12,SELL,SELL,293740.41,0.0,293740.41
2024-01-04,237.93,274.47,284.98,SELL,HOLD,293740.41,0.0,293740.41
2024-01-05,237.49,268.01,284.02,SELL,HOLD,293740.41,0.0,293740.41
2024-01-08,240.45,260.68,282.22,SELL,HOLD,293740.41,0.0,293740.41
2024-01-09,234.96,252.65,279.58,SELL,HOLD,293740.41,0.0,293740.41
2024-01-10,233.94,243.97,276.09,SELL,HOLD,293740.41,0.0,293740.41
2024-01-11,227.22,234.79,271.79,SELL,HOLD,293740.41,0.0,293740.41
